WR,Quinton Patton,3000,SF@Pit 01:00PM ET,0,SF
WR,Sammie Coates,3000,SF@Pit 01:00PM ET,0,Pit
RB,Ka'Deem Carey,3000,Ari@Chi 01:00PM ET,0,Chi
WR,Rashad Ross,3000,StL@Was 01:00PM ET,0,Was
WR,Ty Montgomery,3000,Sea@GB 08:30PM ET,0,GB
WR,Jamison Crowder,3000,StL@Was 01:00PM ET,1.2,Was
WR,Darren Waller,3000,Bal@Oak 04:05PM ET,0,Bal
WR,Adam Humphries,3000,TB@NO 01:00PM ET,3.4,TB
RB,Alonzo Harris,3000,Sea@GB 08:30PM ET,0,GB
WR,Bruce Ellington,3000,SF@Pit 01:00PM ET,2.5,SF
RB,Aaron Ripkowski,3000,Sea@GB 08:30PM ET,0,GB
WR,Bradley Marquez,3000,StL@Was 01:00PM ET,0,StL
RB,Thomas Rawls,3000,Sea@GB 08:30PM ET,0.5,Sea
WR,Devin Smith,3000,NYJ@Ind 08:30PM ET,0,NYJ
RB,Josh Robinson,3000,NYJ@Ind 08:30PM ET,1.1,Ind
WR,Brittan Golden,3000,Ari@Chi 01:00PM ET,0,Ari
WR,Tyrell Williams,3000,SD@Cin 01:00PM ET,0,SD
RB,Tyler Varga,3000,NYJ@Ind 08:30PM ET,3,Ind
WR,Cordarrelle Patterson,3000,Det@Min 01:00PM ET,1.1,Min
WR,Chris Harper,3000,NE@Buf 01:00PM ET,0,NE
RB,Damien Williams,3000,Mia@Jax 04:05PM ET,1.3,Mia
WR,Stefon Diggs,3000,Det@Min 01:00PM ET,0,Min
RB,Lorenzo Taliaferro,3000,Bal@Oak 04:05PM ET,0,Bal
WR,Seth Roberts,3000,Bal@Oak 04:05PM ET,4.2,Oak
RB,Cameron Artis-Payne,3000,Hou@Car 01:00PM ET,0,Car
WR,Lucky Whitehead,3000,Dal@Phi 04:25PM ET,0,Dal
WR,Adam Thielen,3000,Det@Min 01:00PM ET,0,Min
RB,Khiry Robinson,3000,TB@NO 01:00PM ET,12,NO
WR,Mario Alford,3000,SD@Cin 01:00PM ET,0,Cin
WR,Taylor Gabriel,3000,Ten@Cle 01:00PM ET,4,Cle
WR,Jeff Janis,3000,Sea@GB 08:30PM ET,0,GB
WR,Seantavius Jones,3000,TB@NO 01:00PM ET,0,NO
DST,Bills ,2900,NE@Buf 01:00PM ET,9,Buf
DST,Texans ,2900,Hou@Car 01:00PM ET,2,Hou
DST,Browns ,2900,Ten@Cle 01:00PM ET,1,Cle
DST,Lions ,2900,Det@Min 01:00PM ET,13,Det
DST,Colts ,2900,NYJ@Ind 08:30PM ET,0,Ind
DST,Patriots ,2900,NE@Buf 01:00PM ET,5,NE
DST,Ravens ,2900,Bal@Oak 04:05PM ET,16,Bal
DST,Cowboys ,2800,Dal@Phi 04:25PM ET,2,Dal
DST,Vikings ,2800,Det@Min 01:00PM ET,6,Min
DST,Saints ,2800,TB@NO 01:00PM ET,1,NO
DST,Jets ,2800,NYJ@Ind 08:30PM ET,17,NYJ
DST,Cardinals ,2800,Ari@Chi 01:00PM ET,5,Ari
DST,Steelers ,2800,SF@Pit 01:00PM ET,1,Pit
DST,Chargers ,2800,SD@Cin 01:00PM ET,5,SD
TE,David Johnson,2800,SD@Cin 01:00PM ET,0,SD
DST,Falcons ,2700,Atl@NYG 01:00PM ET,4,Atl
DST,Eagles ,2700,Dal@Phi 04:25PM ET,5,Phi
DST,49ers ,2700,SF@Pit 01:00PM ET,14,SF
DST,Redskins ,2700,StL@Was 01:00PM ET,6,Was
TE,Lance Kendricks,2700,StL@Was 01:00PM ET,12.2,StL
DST,Bears ,2600,Ari@Chi 01:00PM ET,-1,Chi
DST,Giants ,2600,Atl@NYG 01:00PM ET,12,NYG
DST,Buccaneers ,2600,TB@NO 01:00PM ET,0,TB
DST,Jaguars ,2600,Mia@Jax 04:05PM ET,7,Jax
TE,Scott Chandler,2600,NE@Buf 01:00PM ET,7.1,NE
TE,Jermaine Gresham,2600,Ari@Chi 01:00PM ET,1.4,Ari
TE,Josh Hill,2600,TB@NO 01:00PM ET,0,NO
TE,Mike Leach,2500,Ari@Chi 01:00PM ET,0,Ari
TE,Daniel Fells,2500,Atl@NYG 01:00PM ET,6.3,NYG
TE,Craig Stevens,2500,Ten@Cle 01:00PM ET,0,Ten
TE,Marcedes Lewis,2500,Mia@Jax 04:05PM ET,0,Jax
TE,Matt Spaeth,2500,SF@Pit 01:00PM ET,0,Pit
TE,Clark Harris,2500,SD@Cin 01:00PM ET,0,Cin
TE,Anthony Fasano,2500,Ten@Cle 01:00PM ET,2.8,Ten
TE,Jacob Tamme,2500,Atl@NYG 01:00PM ET,4.9,Atl
TE,Brent Celek,2500,Dal@Phi 04:25PM ET,1.6,Phi
TE,Zach Miller,2500,Ari@Chi 01:00PM ET,0,Chi
TE,Brandon Pettigrew,2500,Det@Min 01:00PM ET,0,Det
TE,Kellen Davis,2500,NYJ@Ind 08:30PM ET,0,NYJ
TE,Brandon Myers,2500,TB@NO 01:00PM ET,0,TB
TE,Darren Fells,2500,Ari@Chi 01:00PM ET,18.2,Ari
TE,Gary Barnidge,2500,Ten@Cle 01:00PM ET,6.8,Cle
TE,Clay Harbor,2500,Mia@Jax 04:05PM ET,0,Jax
TE,Ed Dickson,2500,Hou@Car 01:00PM ET,1.9,Car
TE,Chase Coffman,2500,Ten@Cle 01:00PM ET,0,Ten
TE,Garrett Graham,2500,Hou@Car 01:00PM ET,0,Hou
TE,Andrew DePaola,2500,TB@NO 01:00PM ET,0,TB
TE,Richie Brockel,2500,Hou@Car 01:00PM ET,0,Car
TE,Anthony McCoy,2500,StL@Was 01:00PM ET,0,Was
TE,Jim Dray,2500,Ten@Cle 01:00PM ET,2.3,Cle
TE,John Phillips,2500,SD@Cin 01:00PM ET,0,SD
TE,Rob Housler,2500,Ten@Cle 01:00PM ET,0,Cle
TE,Kyle Nelson,2500,SF@Pit 01:00PM ET,0,SF
TE,Matthew Mulligan,2500,NE@Buf 01:00PM ET,0,Buf
TE,Jeff Cumberland,2500,NYJ@Ind 08:30PM ET,0,NYJ
TE,Michael Hoomanawanui,2500,NE@Buf 01:00PM ET,0,NE
TE,Lee Smith,2500,Bal@Oak 04:05PM ET,0,Oak
TE,Luke Stocker,2500,TB@NO 01:00PM ET,0,TB
TE,Andrew Quarless,2500,Sea@GB 08:30PM ET,0,GB
TE,Rhett Ellison,2500,Det@Min 01:00PM ET,1.3,Min
TE,Garrett Celek,2500,SF@Pit 01:00PM ET,7,SF
TE,James Hanna,2500,Dal@Phi 04:25PM ET,0,Dal
TE,Mychal Rivera,2500,Bal@Oak 04:05PM ET,1.4,Oak
TE,Cory Harkey,2500,StL@Was 01:00PM ET,0,StL
TE,Beau Brinkley,2500,Ten@Cle 01:00PM ET,0,Ten
TE,Kevin McDermott,2500,Det@Min 01:00PM ET,0,Min
TE,MarQueis Gray,2500,NE@Buf 01:00PM ET,0,Buf
TE,Tim Wright,2500,Det@Min 01:00PM ET,0,Det
TE,Ryan Griffin,2500,Hou@Car 01:00PM ET,2.8,Hou
TE,Michael Williams,2500,NE@Buf 01:00PM ET,0,NE
TE,Chris Gragg,2500,NE@Buf 01:00PM ET,0,Buf
TE,Luke Willson,2500,Sea@GB 08:30PM ET,0,Sea
TE,Joseph Fauria,2500,Ari@Chi 01:00PM ET,0,Ari
TE,Jack Doyle,2500,NYJ@Ind 08:30PM ET,0,Ind
TE,Vance McDonald,2500,SF@Pit 01:00PM ET,1.5,SF
TE,Ryan Hewitt,2500,SD@Cin 01:00PM ET,0,Cin
TE,Levine Toilolo,2500,Atl@NYG 01:00PM ET,1.4,Atl
TE,Gabe Holmes,2500,Bal@Oak 04:05PM ET,0,Oak
TE,Gavin Escobar,2500,Dal@Phi 04:25PM ET,8.8,Dal
TE,Dion Sims,2500,Mia@Jax 04:05PM ET,0,Mia
TE,Jerome Cunningham,2500,Atl@NYG 01:00PM ET,0,NYG
TE,Nic Jacobs,2500,Mia@Jax 04:05PM ET,0,Jax
TE,Brandon Williams,2500,Hou@Car 01:00PM ET,0,Car
TE,Cooper Helfet,2500,Sea@GB 08:30PM ET,0,Sea
TE,Crockett Gillmore,2500,Bal@Oak 04:05PM ET,4.3,Bal
TE,Trey Burton,2500,Dal@Phi 04:25PM ET,0,Phi
TE,Blake Bell,2500,SF@Pit 01:00PM ET,0,SF
TE,MyCole Pruitt,2500,Det@Min 01:00PM ET,0,Min
TE,Chase Ford,2500,Det@Min 01:00PM ET,0,Min
TE,Clive Walford,2500,Bal@Oak 04:05PM ET,1.1,Oak
TE,C.J. Fiedorowicz,2500,Hou@Car 01:00PM ET,2.5,Hou
TE,Kyle Miller,2500,SD@Cin 01:00PM ET,0,SD
TE,Tyler Kroft,2500,SD@Cin 01:00PM ET,0,Cin
TE,C.J. Uzomah,2500,SD@Cin 01:00PM ET,0,Cin
TE,Richard Rodgers,2500,Sea@GB 08:30PM ET,6.8,GB
TE,Nick Boyle,2500,Bal@Oak 04:05PM ET,0,Bal
TE,Kennard Backman,2500,Sea@GB 08:30PM ET,0,GB
TE,Troy Niklas,2500,Ari@Chi 01:00PM ET,0,Ari
TE,Phillip Supernaw,2500,Ten@Cle 01:00PM ET,0,Ten
TE,Maxx Williams,2500,Bal@Oak 04:05PM ET,2.5,Bal
TE,Jesse James,2500,SF@Pit 01:00PM ET,0,Pit
TE,Derek Carrier,2500,StL@Was 01:00PM ET,2.8,Was
TE,Geoff Swaim,2500,Dal@Phi 04:25PM ET,0,Dal
TE,E.J. Bibbs,2500,Ten@Cle 01:00PM ET,0,Cle
TE,Khari Lee,2500,Ari@Chi 01:00PM ET,0,Chi
DST,Raiders ,2400,Bal@Oak 04:05PM ET,1,Oak
